run,token,community,size,mean_cosine_to_own_others,nearest_other_community,cosine_margin,cosine_silhouette,max_membership,second_community,second_membership,membership_margin,normalized_membership_entropy,hsk_levels,pinyin,dictionary_translation,dictionary_translation_source,second_component_representatives,repeat_cluster_match_fraction,primary_component_representatives
pca20-plain-k50-reg0.001-seed42,活该,29,160,0.33828488572042587,22,0.01900253794804091,0.027915447595425347,0.470229810618628,22,0.4653881430066931,0.004841667611934886,0.2394932824797335,7-9,huógāi,(coll.) serve sb right; deservedly; ought; should,Translation,要不 | 唉 | 要不然 | 要是 | 你 | 不然 | 哎 | 没准儿 | 哎呀 | 我 | 这会儿 | 怕,0.75,没劲 | 丢人 | 蠢 | 没意思 | 离谱儿 | 倒霉 | 碍事 | 傻 | 慌 | 好笑 | 不行 | 好玩儿
pca20-plain-k50-reg0.001-seed42,用于,2,298,0.2121608842601207,16,0.01865864399713496,0.02313539470118204,0.4024014570956313,16,0.3970938103944665,0.005307646701164792,0.33920530323740533,5,yòngyú,to use in; to use on; to use for,Translation,形状 | 花纹 | 放置 | 制成 | 圆形 | 填充 | 遮盖 | 镶嵌 | 雕刻 | 摆放 | 体积 | 颜色,0.75,构建 | 推动 | 推进 | 拓展 | 促进 | 强化 | 加强 | 建立 | 深化 | 开展 | 开拓 | 搭建
pca20-plain-k50-reg0.001-seed42,马后炮,29,160,0.252682749814656,28,-0.014036232798603776,-0.01878216084952223,0.48998145200289916,28,0.4842695980080298,0.0057118539948693425,0.20961509467899261,7-9,mǎhòupào,lit. firing after the horse; fig. belated action; giving advice in hindsight; lit. firing after the horse; fig. belated action; giving advice in hindsight,Translation,骂 | 打岔 | 责怪 | 取笑 | 埋怨 | 胡闹 | 嘲笑 | 唠叨 | 责备 | 说闲话 | 插嘴 | 闹着玩儿,0.5,没劲 | 丢人 | 蠢 | 没意思 | 离谱儿 | 倒霉 | 碍事 | 傻 | 慌 | 好笑 | 不行 | 好玩儿
pca20-plain-k50-reg0.001-seed42,持续,2,298,0.22707854463496424,31,-0.04203686234228876,-0.054386978198755744,0.34948514982231216,31,0.3434597564107898,0.006025393411522362,0.32505316907748405,3,chíxù,to continue; to persist; to last; sustainable; preservation,Translation,减弱 | 加剧 | 萎缩 | 增大 | 下降 | 恶化 | 缓解 | 加重 | 降低 | 衰退 | 缓和 | 低迷,0.75,构建 | 推动 | 推进 | 拓展 | 促进 | 强化 | 加强 | 建立 | 深化 | 开展 | 开拓 | 搭建
pca20-plain-k50-reg0.001-seed42,揭,30,348,0.2677986470824048,25,0.0519886735301294,0.06629601471167781,0.5033002877698619,8,0.4963547724270572,0.006945515342804687,0.17794263311807604,6,jiē,to take the lid off; to expose; to unmask; surname Jie,Translation,寄 | 保 | 留 | 敬 | 取 | 验 | 补 | 审 | 送 | 定 | 存 | 忘,0.5,拧 | 搓 | 拽 | 磕 | 踹 | 捏 | 蹬 | 扔 | 叼 | 扒 | 搂 | 蹦
pca20-plain-k50-reg0.001-seed42,好感,28,221,0.2785948737979473,24,-0.0249939955302505,-0.034646268265149716,0.36545833074339557,9,0.35820267374167597,0.007255657001719595,0.3479796041922871,7-9,hǎogǎn,good opinion; favorable impression,Translation,道理 | 想法 | 毛病 | 难处 | 事情 | 本事 | 主意 | 念头 | 顾虑 | 好处 | 意思 | 坏处,0.0,骂 | 打岔 | 责怪 | 取笑 | 埋怨 | 胡闹 | 嘲笑 | 唠叨 | 责备 | 说闲话 | 插嘴 | 闹着玩儿
pca20-plain-k50-reg0.001-seed42,未来,4,536,0.1904849386165219,2,-0.011442196028781465,-0.01413463019357099,0.3499220882742534,1,0.34235267716981105,0.0075694111044423695,0.32762998230842405,4,wèilái,future; tomorrow; approaching; coming; pending,Translation,也许 | 只不过 | 毕竟 | 当然 | 就算 | 其实 | 确实 | 何况 | 固然 | 但是 | 似乎 | 恐怕,0.75,业务 | 企业 | 产品 | 销售 | 市场 | 产业 | 行业 | 运营 | 服务 | 租赁 | 消费 | 金融
pca20-plain-k50-reg0.001-seed42,相应,44,215,0.19154565913930457,7,-0.03200257312722074,-0.03958488625733673,0.32492313341114004,26,0.3172773550470462,0.007645778364093858,0.39614858901800587,5,xiāngyìng,to correspond; answering (one another); to agree (among the part); corresponding; relevant; appropriate; (modify) accordingly,Translation,此前 | 月初 | 月底 | 预计 | 年初 | 今年 | 近期 | 上周 | 上个月 | 当日 | 目前 | 之前,0.25,竭力 | 急忙 | 赶忙 | 尽力 | 毫不犹豫 | 设法 | 极力 | 想方设法 | 立即 | 连忙 | 急于 | 坚决
pca20-plain-k50-reg0.001-seed42,标志,21,268,0.2208715909182717,16,0.010913903273755743,0.01381432754052921,0.4865971132284447,45,0.4784324296241503,0.008164683604294398,0.22449636045987628,4,biāozhì,sign; mark; symbol; logo; to symbolize; to indicate; to mark,Translation,课文 | 句子 | 课本 | 抄写 | 书 | 本子 | 书籍 | 稿子 | 字典 | 插图 | 画册 | 写,0.5,思路 | 弊端 | 特点 | 弊病 | 趋势 | 特征 | 理念 | 症结 | 规律 | 举措 | 难点 | 因素
pca20-plain-k50-reg0.001-seed42,代理,27,300,0.20157256239349386,37,-0.013128676114239957,-0.01644316752640237,0.41720041506159794,4,0.40863082254499217,0.008569592516605773,0.30856155699226595,5,dàilǐ,to act on behalf of sb in a responsible position; to act as an agent or proxy; surrogate; (computing) proxy,Translation,业务 | 企业 | 产品 | 销售 | 市场 | 产业 | 行业 | 运营 | 服务 | 租赁 | 消费 | 金融,0.25,法律 | 裁决 | 宪法 | 职权 | 诉讼 | 控告 | 判决 | 制裁 | 权利 | 惩处 | 公职 | 人权
pca20-white-k50-reg0.1-seed42,草案,47,258,0.23149330773292032,21,0.013125801361232037,0.01679280412243669,0.45326535703741344,39,0.4531494720316128,0.00011588500580062,0.2606184927601727,7-9,cǎo'àn,"draft (legislation, proposal etc)",Translation,军官 | 干部 | 医务 | 议员 | 法官 | 军人 | 公民 | 职员 | 外交官 | 工会 | 官员 | 委员,0.75,裁决 | 拒绝 | 控告 | 驳回 | 判决 | 请求 | 指责 | 违反 | 裁定 | 谴责 | 劝告 | 否决
pca20-white-k50-reg0.1-seed42,可,8,365,0.14918977594335028,42,-0.052724174427933646,-0.061969371003260415,0.49884730058629845,42,0.49745996933888464,0.0013873312474138033,0.18387903399958277,5,kě,(prefix) can; may; able to; -able; to approve; to permit; to suit; (particle used for emphasis) certainly; very; used in 汗,Translation,也许 | 就算 | 毕竟 | 难道 | 当然 | 好像 | 不然 | 要是 | 只不过 | 要不然 | 何况 | 说不定,0.25,月初 | 此前 | 月底 | 年初 | 上个月 | 今年 | 上周 | 预计 | 近期 | 月份 | 此后 | 之前
pca20-white-k50-reg0.1-seed42,极,6,268,0.17451953253373617,19,-0.027935530080026832,-0.03384153978321539,0.28691392339123706,19,0.2850561047923972,0.0018578185988398777,0.41838387037886915,4,jí,"extremely; pole (geography, physics); utmost; top",Translation,奇怪 | 生硬 | 恰当 | 简单 | 贴切 | 古怪 | 怪异 | 可笑 | 复杂 | 微妙 | 夸张 | 糟糕,0.25,粗 | 松 | 横 | 斜 | 白 | 厚 | 壮 | 阔 | 顺 | 薄 | 淡 | 亮
pca20-white-k50-reg0.1-seed42,无能,27,163,0.2709104109029411,7,-0.03593991302295663,-0.049294234289460115,0.43228269669282343,37,0.4302016591946643,0.002081037498159133,0.2840835293625249,7-9,wúnéng,incompetence; inability; incapable; powerless,Translation,谦逊 | 和蔼 | 善良 | 温柔 | 乖巧 | 聪明 | 高傲 | 谦虚 | 文雅 | 豁达 | 体贴 | 礼貌,0.25,卑鄙 | 欺骗 | 诽谤 | 讹诈 | 敲诈 | 杀害 | 谋害 | 侮辱 | 恐吓 | 迫害 | 残忍 | 挑衅
pca20-white-k50-reg0.1-seed42,航班,11,180,0.24641305820753565,36,-0.009557005624747289,-0.012682021270187074,0.49956190487819535,36,0.49746204249917464,0.0020998623790207116,0.18251267518281283,4,hángbān,(scheduled) flight; (scheduled) sailing,Translation,停车场 | 旅馆 | 居民楼 | 楼道 | 房间 | 车厢 | 地铁站 | 洗手间 | 饭馆 | 人行道 | 浴室 | 过道,0.75,逃走 | 逃跑 | 遇险 | 降落 | 行驶 | 绕行 | 驾车 | 转弯 | 下车 | 赶往 | 航行 | 巡逻
pca20-white-k50-reg0.1-seed42,相对,35,311,0.23676098475147078,19,0.011509506192234176,0.014855796266420158,0.4995310397191437,42,0.4972638035958987,0.0022672361232449756,0.18310679125134163,7-9,xiāngduì,relatively; opposite; to resist; to oppose; relative; vis-a-vis; counterpart,Translation,也许 | 就算 | 毕竟 | 难道 | 当然 | 好像 | 不然 | 要是 | 只不过 | 要不然 | 何况 | 说不定,0.25,减弱 | 增大 | 下降 | 降低 | 加剧 | 萎缩 | 趋于 | 缓解 | 回升 | 改善 | 回落 | 收缩
pca20-white-k50-reg0.1-seed42,综上所述,8,365,0.18044657012272428,42,-0.01641133310363102,-0.020024726278173952,0.48669999372640915,42,0.4844256899445026,0.0022743037819065726,0.2077180689403333,7-9,zōngshàng-suǒshù,to summarize; to sum up,Translation,也许 | 就算 | 毕竟 | 难道 | 当然 | 好像 | 不然 | 要是 | 只不过 | 要不然 | 何况 | 说不定,0.5,月初 | 此前 | 月底 | 年初 | 上个月 | 今年 | 上周 | 预计 | 近期 | 月份 | 此后 | 之前
pca20-white-k50-reg0.1-seed42,尾巴,20,178,0.25995285170624,45,-0.0819599727760687,-0.1107496636735027,0.38729377601187037,12,0.3848478215656907,0.0024459544461796767,0.2749988410965929,4,wěiba,tail; colloquial pr. [yǐ ba],Translation,箱子 | 衣架 | 袜子 | 椅子 | 拖鞋 | 凳子 | 柜子 | 杯子 | 梳子 | 垫子 | 毯子 | 裤子,0.0,妖怪 | 鬼 | 蛇 | 小偷儿 | 怪物 | 野兽 | 虫子 | 狼 | 猫 | 狗 | 狮子 | 猩猩
pca20-white-k50-reg0.1-seed42,变异,38,139,0.2486447890369531,2,-0.023620842129916025,-0.03143764997602156,0.44659035857847784,43,0.4434429494996576,0.003147409078820218,0.2565334387295406,7-9,biànyì,variation,Translation,崩溃 | 不堪 | 衰弱 | 悲惨 | 混乱 | 摇摇欲坠 | 萧条 | 紊乱 | 动荡 | 破裂 | 颓废 | 惨重,0.5,干燥 | 湿度 | 害虫 | 干旱 | 雨水 | 腐烂 | 土壤 | 粪便 | 温度 | 潮湿 | 低温 | 消毒
pca20-white-k50-reg0.1-seed42,交换,35,311,0.16707056834463713,33,-0.03231934994533714,-0.038802026578777155,0.26727263204466983,46,0.26276057732322183,0.004512054721448,0.45280556450425546,4,jiāohuàn,to exchange; to swap; to switch (telecom); commutative (math); to commute,Translation,推动 | 构建 | 拓展 | 推进 | 促进 | 培育 | 打造 | 开拓 | 强化 | 深化 | 开创 | 引领,0.0,减弱 | 增大 | 下降 | 降低 | 加剧 | 萎缩 | 趋于 | 缓解 | 回升 | 改善 | 回落 | 收缩
pca20-white-k50-reg0.1-seed42,重大,47,258,0.19436511486022642,19,-0.012782026454841361,-0.01586578075330461,0.3056132375160434,31,0.3007529083858418,0.004860329130201624,0.4204806567179014,3,zhòngdà,great; important; major; significant,Translation,企业 | 业务 | 设备 | 销售 | 产业 | 产品 | 汽车 | 运营 | 行业 | 市场 | 租赁 | 电力,0.75,裁决 | 拒绝 | 控告 | 驳回 | 判决 | 请求 | 指责 | 违反 | 裁定 | 谴责 | 劝告 | 否决
pca20-white-k50-reg0.1-seed42,彩票,31,582,0.1771326245883456,3,-0.05911530759652758,-0.07184062628191341,0.4328442479931722,13,0.42790167683949343,0.004942571153678799,0.2779465850899995,5,cǎipiào,lottery ticket,Translation,音乐 | 歌曲 | 戏剧 | 舞蹈 | 歌剧 | 话剧 | 电影 | 诗歌 | 演唱 | 独唱 | 节目 | 歌词,0.0,企业 | 业务 | 设备 | 销售 | 产业 | 产品 | 汽车 | 运营 | 行业 | 市场 | 租赁 | 电力
pca20-white-k50-reg0.1-seed42,何时,8,365,0.17762868590845188,42,-0.016375724634652727,-0.019912811103756065,0.49115707524926877,42,0.48611366569064224,0.005043409558626533,0.2025884407002357,7-9,hé shí,when,Translation,也许 | 就算 | 毕竟 | 难道 | 当然 | 好像 | 不然 | 要是 | 只不过 | 要不然 | 何况 | 说不定,0.25,月初 | 此前 | 月底 | 年初 | 上个月 | 今年 | 上周 | 预计 | 近期 | 月份 | 此后 | 之前
pca20-white-k50-reg0.1-seed42,分成,18,175,0.20595063199247618,3,0.011447740964331266,0.014212019927598917,0.4559833652748578,8,0.45052970121916713,0.0054536640556906435,0.2758941394957966,5,fēnchéng,to divide (into); to split a bonus; to break into; tenths; percentage allotment,Translation,月初 | 此前 | 月底 | 年初 | 上个月 | 今年 | 上周 | 预计 | 近期 | 月份 | 此后 | 之前,0.0,形状 | 放置 | 摆放 | 制成 | 填充 | 花纹 | 体积 | 厚度 | 安装 | 圆形 | 尺寸 | 遮盖
pca20-white-k50-reg0.1-seed42,经受,23,175,0.22622902033185105,49,-0.010071605510488468,-0.01301626162667385,0.5014169480641162,46,0.4952710339845637,0.006145914079552506,0.18263483772917075,7-9,jīngshòu,to undergo (hardship); to endure; to withstand,Translation,推动 | 构建 | 拓展 | 推进 | 促进 | 培育 | 打造 | 开拓 | 强化 | 深化 | 开创 | 引领,0.0,抵抗 | 背叛 | 容忍 | 抛弃 | 对抗 | 打败 | 抗拒 | 讨好 | 抵挡 | 摧毁 | 毁灭 | 牵制
pca20-white-k50-reg0.1-seed42,时代,0,164,0.2215458000486965,28,0.026962976615618583,0.033477032027734735,0.3620183884692621,35,0.3553883043572363,0.006630084112025814,0.3829907806001234,3,shídài,"Time, US weekly news magazine; age; era; epoch; period (in one's life)",Translation,减弱 | 增大 | 下降 | 降低 | 加剧 | 萎缩 | 趋于 | 缓解 | 回升 | 改善 | 回落 | 收缩,0.0,魅力 | 风采 | 气质 | 特质 | 底蕴 | 气魄 | 气息 | 光芒 | 风范 | 韵味 | 风貌 | 内涵
pca20-white-k50-reg0.1-seed42,上帝,20,178,0.24145108087123535,28,-0.014320236078162574,-0.018878460857356644,0.3497498803571816,28,0.34231933930923925,0.0074305410479423295,0.33888094309916755,6,Shàngdì,God,Translation,品德 | 人格 | 道德 | 自尊 | 人性 | 信仰 | 信念 | 观念 | 思想 | 性格 | 天性 | 价值观,0.25,妖怪 | 鬼 | 蛇 | 小偷儿 | 怪物 | 野兽 | 虫子 | 狼 | 猫 | 狗 | 狮子 | 猩猩
pca20-white-k50-reg0.1-seed42,弯,17,344,0.3021942587128672,45,0.016193480907666147,0.022679969955552853,0.5037501705042109,6,0.495910889090506,0.00783928141370488,0.17793943427868533,4,wān,to bend; bent; a bend; a turn (in a road etc),Translation,粗 | 松 | 横 | 斜 | 白 | 厚 | 壮 | 阔 | 顺 | 薄 | 淡 | 亮,0.0,拧 | 搓 | 拽 | 磕 | 踹 | 捏 | 蹬 | 蹦 | 咬 | 擦 | 叼 | 搂
pca20-white-k50-reg0.1-seed42,氧气,2,176,0.2540989507328076,38,-0.044874419167737434,-0.06016135680707808,0.4937034029545163,38,0.48562735812011404,0.008076044834402274,0.20082755694494167,6,yǎngqì,oxygen,Translation,干燥 | 湿度 | 害虫 | 干旱 | 雨水 | 腐烂 | 土壤 | 粪便 | 温度 | 潮湿 | 低温 | 消毒,1.0,炎症 | 急性 | 病症 | 治疗 | 症状 | 疼痛 | 疾病 | 慢性 | 病人 | 腹泻 | 出血 | 患者
pca20-white-k50-reg0.1-seed42,浪,20,178,0.1943355806183794,17,-0.027083382645369747,-0.03361620793202865,0.3490345641553963,17,0.34073596071617357,0.00829860343922273,0.3448663932224131,7-9,làng,wave; breaker; unrestrained; dissipated; to stroll; to ramble,Translation,拧 | 搓 | 拽 | 磕 | 踹 | 捏 | 蹬 | 蹦 | 咬 | 擦 | 叼 | 搂,0.0,妖怪 | 鬼 | 蛇 | 小偷儿 | 怪物 | 野兽 | 虫子 | 狼 | 猫 | 狗 | 狮子 | 猩猩
pca20-white-k50-reg0.1-seed42,下功夫,4,174,0.24159371886072856,44,-0.007433097548080303,-0.00980094407566663,0.4996462756478674,44,0.4913398644148037,0.008306411233063693,0.19166715500471362,7-9,xià gōngfu,see 夫,Translation,努力 | 兢兢业业 | 拼搏 | 刻苦 | 坚持不懈 | 一心一意 | 奋勇 | 竭尽全力 | 艰苦奋斗 | 不懈 | 奋力 | 拼命,0.75,方法 | 路子 | 好处 | 举措 | 思路 | 步骤 | 诀窍 | 主意 | 原则 | 窍门 | 计策 | 措施
pca20-white-k50-reg0.1-seed42,离,10,231,0.20851031378692061,11,-0.010150293395062598,-0.01282429016052899,0.3823812609570936,6,0.3732942439985147,0.009087016958578942,0.353365967396198,2,lí,"mythical beast (archaic); surname Li; to leave; to part from; to be away from; (in giving distances) from; without (sth); independent of; one of the Eight Trigrams 卦, symbolizing fire; ☲",Translation,粗 | 松 | 横 | 斜 | 白 | 厚 | 壮 | 阔 | 顺 | 薄 | 淡 | 亮,0.0,看见 | 旁边 | 那儿 | 那边 | 老远 | 外边 | 这儿 | 外头 | 前边 | 后边 | 回去 | 瞧
pca20-white-k50-reg0.1-seed42,不满,40,243,0.25400229469502816,7,-0.07665535432247594,-0.10275548272784354,0.473425059695733,22,0.46392684555038755,0.009498214145345463,0.2401574790644484,2,bùmǎn,resentful; discontented; dissatisfied,Translation,看法 | 疑虑 | 想法 | 事情 | 说法 | 道理 | 疑问 | 误解 | 争论 | 猜测 | 问题 | 结论,0.25,骂 | 害臊 | 好笑 | 闹着玩儿 | 胡闹 | 蠢 | 丢人 | 没劲 | 嫌弃 | 心疼 | 傻 | 瞧不起
pca20-white-k50-reg0.1-seed42,图画,21,165,0.3336505922387766,13,0.06469203694274533,0.08849298136433574,0.5049227964683802,13,0.49489019012481494,0.010032606343565287,0.17760921982437827,3,túhuà,drawing; picture,Translation,音乐 | 歌曲 | 戏剧 | 舞蹈 | 歌剧 | 话剧 | 电影 | 诗歌 | 演唱 | 独唱 | 节目 | 歌词,0.75,句子 | 课文 | 书 | 图画 | 抄写 | 课本 | 本子 | 插图 | 稿子 | 书籍 | 字典 | 词汇
pca20-white-k50-reg0.1-seed42,倒,17,344,0.3063560674489725,40,0.05808020859754209,0.07726266248254379,0.4359276045228656,6,0.4255280821937068,0.010399522329158806,0.28215782135173634,2,dǎo; dào,to fall; to collapse; to lie horizontally; to fail; to go bankrupt; to overthrow; to change (trains or buses); to move around; to resell at a profit; to invert; to place upside down or frontside back; to pour out; to tip out; to dump; inverted; upside down; reversed; to go backward; contrary to what one might expect; but; yet,Translation,粗 | 松 | 横 | 斜 | 白 | 厚 | 壮 | 阔 | 顺 | 薄 | 淡 | 亮,0.25,拧 | 搓 | 拽 | 磕 | 踹 | 捏 | 蹬 | 蹦 | 咬 | 擦 | 叼 | 搂
pca20-white-k50-reg0.1-seed42,忌讳,22,173,0.25384590179978633,40,-0.045951373202191226,-0.06158429379806369,0.39540885170324086,40,0.38468588413102744,0.010722967572213415,0.3142738851608969,7-9,jìhuì,taboo; to avoid as taboo; to abstain from,Translation,骂 | 害臊 | 好笑 | 闹着玩儿 | 胡闹 | 蠢 | 丢人 | 没劲 | 嫌弃 | 心疼 | 傻 | 瞧不起,0.0,看法 | 疑虑 | 想法 | 事情 | 说法 | 道理 | 疑问 | 误解 | 争论 | 猜测 | 问题 | 结论
pca20-white-k50-reg0.1-seed42,头号,39,381,0.16477420918844687,16,-0.05569681470107929,-0.06668473999942116,0.5017202009337722,16,0.49079745402982855,0.01092274690394368,0.19097258242944265,7-9,tóuhào,first rate; top rank; number one,Translation,比赛 | 决赛 | 选手 | 夺冠 | 冠军 | 单打 | 半决赛 | 亚军 | 预赛 | 银牌 | 教练 | 双打,0.25,军官 | 干部 | 医务 | 议员 | 法官 | 军人 | 公民 | 职员 | 外交官 | 工会 | 官员 | 委员
pca20-white-k50-reg0.1-seed42,指引,35,311,0.18034478921542277,46,-0.01712269775932923,-0.020890122497896856,0.4198136824155694,31,0.40851142218155384,0.011302260234015538,0.31166258869622643,7-9,zhǐyǐn,to guide; to show; to point (the way); directions; guidance; guidelines,Translation,企业 | 业务 | 设备 | 销售 | 产业 | 产品 | 汽车 | 运营 | 行业 | 市场 | 租赁 | 电力,0.25,减弱 | 增大 | 下降 | 降低 | 加剧 | 萎缩 | 趋于 | 缓解 | 回升 | 改善 | 回落 | 收缩
pca20-white-k50-reg0.1-seed42,难关,4,174,0.2500722657332691,44,0.010979351224148393,0.014429292923544326,0.48093637919940024,0,0.4690792969969573,0.01185708220244297,0.2255343037017011,7-9,nánguān,difficulty; crisis,Translation,魅力 | 风采 | 气质 | 特质 | 底蕴 | 气魄 | 气息 | 光芒 | 风范 | 韵味 | 风貌 | 内涵,1.0,方法 | 路子 | 好处 | 举措 | 思路 | 步骤 | 诀窍 | 主意 | 原则 | 窍门 | 计策 | 措施
pca20-white-k50-reg0.1-seed42,穿小鞋,40,243,0.3073231945542311,25,0.029457769991355243,0.04079263200148512,0.5058086781422932,25,0.493582516111189,0.01222616203110427,0.1785912174065762,7-9,chuān xiǎoxié,lit. to make sb wear tight shoes (idiom); to make life difficult for sb,Translation,吃饭 | 贪玩儿 | 聊天儿 | 睡觉 | 干活儿 | 打牌 | 打盹儿 | 做饭 | 说闲话 | 抽烟 | 玩耍 | 挣钱,0.25,骂 | 害臊 | 好笑 | 闹着玩儿 | 胡闹 | 蠢 | 丢人 | 没劲 | 嫌弃 | 心疼 | 傻 | 瞧不起
pca50-plain-k200-reg0.001-seed42,香蕉,27,75,0.4225214691098753,149,-0.021931548191441275,-0.03797811869756615,0.505427678280237,149,0.49457232171976406,0.010855356560472984,0.1308129000341974,3,xiāngjiāo,banana,Translation,酸奶 | 牛奶 | 饼干 | 果汁 | 橙汁 | 薯片 | 豆浆 | 果酱 | 米饭 | 水果 | 饮料 | 薯条,1.0,茄子 | 南瓜 | 白菜 | 黄瓜 | 红薯 | 柿子 | 西红柿 | 辣椒 | 萝卜 | 蘑菇 | 核桃 | 西瓜
pca50-plain-k200-reg0.001-seed42,利率,25,107,0.22683095189484123,153,-0.030907046742201766,-0.039974500813175357,0.6109700637131387,190,0.38897790654022213,0.22199215717291654,0.12624243692815224,7-9,lìlǜ,interest rates,Translation,金额 | 总额 | 总量 | 累计 | 合计 | 利润 | 规模 | 总计 | 总数 | 产量 | 占 | 平均,0.25,金融 | 贸易 | 农业 | 能源 | 航运 | 物流 | 外贸 | 电力 | 房地产 | 医药 | 经济 | 银行
pca50-plain-k200-reg0.001-seed42,以及,113,84,0.21905274413143802,184,-0.017614303154895677,-0.02255504840119477,0.733639799517052,54,0.26633895313877665,0.4673008463782754,0.10943704107011935,4,yǐjí,as well as; too; and,Translation,反而 | 反倒 | 因而 | 不仅 | 往往 | 却 | 恰恰 | 不但 | 固然 | 则 | 尤其 | 而,0.25,包含 | 包括 | 分为 | 涵盖 | 涉及 | 属于 | 来源于 | 用于 | 限于 | 基于 | 具有 | 构成
pca50-plain-k200-reg0.001-seed42,我,5,174,0.3465628943760847,31,-0.0698134136738296,-0.10684029583408851,0.7497194358376741,125,0.16570367714640485,0.5840157586912692,0.13825918471896423,1,wǒ,I; me; my,Translation,那时候 | 他 | 那时 | 那会儿 | 刚才 | 当时 | 以前 | 他们 | 平时 | 后来 | 偶尔 | 好多,0.0,毕竟 | 就算 | 也许 | 何况 | 难道 | 可是 | 当然 | 但是 | 其实 | 要是 | 反正 | 只不过
pca50-plain-k200-reg0.001-seed42,什么,179,102,0.3748421721283631,5,0.06856877072031758,0.09884120179259459,0.8088374369306861,5,0.19042772050267542,0.6184097164280107,0.09303300076888135,1,shénme,what?; something; anything,Translation,毕竟 | 就算 | 也许 | 何况 | 难道 | 可是 | 当然 | 但是 | 其实 | 要是 | 反正 | 只不过,0.5,嘛 | 啊 | 呀 | 哎 | 哎呀 | 哈哈 | 吧 | 不行 | 挺好 | 没事儿 | 哼 | 哇
pca50-plain-k200-reg0.001-seed42,明白,179,102,0.32443751349792915,198,-0.027595789004402738,-0.04084861068483581,0.8291344650176167,5,0.16570072314574968,0.663433741871867,0.09067437037134692,1,míngbai,clear; obvious; unequivocal; to understand; to realize,Translation,毕竟 | 就算 | 也许 | 何况 | 难道 | 可是 | 当然 | 但是 | 其实 | 要是 | 反正 | 只不过,0.0,嘛 | 啊 | 呀 | 哎 | 哎呀 | 哈哈 | 吧 | 不行 | 挺好 | 没事儿 | 哼 | 哇
pca50-plain-k200-reg0.001-seed42,国家,25,107,0.21684593393239904,4,-0.039852047479665864,-0.05088659972075773,0.8536167493809727,4,0.1460615077302179,0.7075552416507548,0.07908134775544973,1,guójiā,country; nation; state,Translation,政党 | 议会 | 宪法 | 政权 | 国会 | 议员 | 人权 | 民主 | 内阁 | 宗教 | 军队 | 总统,0.25,金融 | 贸易 | 农业 | 能源 | 航运 | 物流 | 外贸 | 电力 | 房地产 | 医药 | 经济 | 银行
pca50-plain-k200-reg0.001-seed42,石头,197,67,0.3089539123863074,171,-0.06015693503524894,-0.08705198699985653,0.8544139780534887,171,0.1401629404462876,0.7142510376072011,0.08272642914526378,3,shítou,stone,Translation,杯子 | 钳子 | 梳子 | 刷子 | 脸盆 | 叉子 | 瓶子 | 筷子 | 水壶 | 剪子 | 铲子 | 箱子,0.25,棍子 | 棍 | 绳子 | 竹竿 | 枪 | 刀 | 禅杖 | 箭 | 钩子 | 弓 | 杆 | 梯子
pca50-plain-k200-reg0.001-seed42,的,125,73,0.21125787523595826,179,-0.02423378813753979,-0.030724602346792952,0.8526126323818788,5,0.1252079305791477,0.7274047018027311,0.09446441708796825,1,de,of; ~'s (possessive particle); (used after an attribute); (used to form a nominal expression); (used at the end of a declarative sentence for emphasis); also pr. [dì] or [di] in poetry and songs; a taxi; a cab (abbr. for 士); really and truly; (bound form) bull's-eye; target,Translation,毕竟 | 就算 | 也许 | 何况 | 难道 | 可是 | 当然 | 但是 | 其实 | 要是 | 反正 | 只不过,0.25,那时候 | 他 | 那时 | 那会儿 | 刚才 | 当时 | 以前 | 他们 | 平时 | 后来 | 偶尔 | 好多
pca50-plain-k200-reg0.001-seed42,全国,38,83,0.23294337650756394,145,0.010810484050424396,0.013897597604522362,0.8633519917263944,190,0.08790865175344485,0.7754433399729496,0.09486817500147118,2,quánguó,whole nation; nationwide; countrywide; national,Translation,金额 | 总额 | 总量 | 累计 | 合计 | 利润 | 规模 | 总计 | 总数 | 产量 | 占 | 平均,0.5,市场 | 品牌 | 行业 | 企业 | 产品 | 国内 | 厂商 | 厂家 | 渠道 | 业务 | 消费 | 优质
pca50-plain-k200-reg0.001-seed42,而且,5,174,0.3739832127081141,54,0.011462675215690332,0.017981246282979826,0.8962974548550362,54,0.10370227528195915,0.792595179573077,0.0628778530354063,2,érqiě,(not only ...) but also; moreover; in addition; furthermore,Translation,反而 | 反倒 | 因而 | 不仅 | 往往 | 却 | 恰恰 | 不但 | 固然 | 则 | 尤其 | 而,0.75,毕竟 | 就算 | 也许 | 何况 | 难道 | 可是 | 当然 | 但是 | 其实 | 要是 | 反正 | 只不过
pca50-plain-k200-reg0.001-seed42,煤炭,25,107,0.2701319650894459,142,-0.02756165339836536,-0.03776251607147457,0.9056970757260108,142,0.09425163420964855,0.8114454415163622,0.05904400031614951,7-9,méitàn,coal,Translation,燃料 | 燃气 | 煤气 | 设备 | 发电 | 零件 | 配件 | 部件 | 天然气 | 管道 | 热水器 | 电池,0.75,金融 | 贸易 | 农业 | 能源 | 航运 | 物流 | 外贸 | 电力 | 房地产 | 医药 | 经济 | 银行
