path,sha256,tokens
results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/stress/edge_removal-10003/communities.csv,5aedb985deb504bbf10fa75726cc11688402710757c558f89b974c0de06dda13,10936
results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/stress/vocabulary_subsample-10003/communities.csv,5ff626971bf3452ae5d8f56fb3daf55595cc684f9f2ecdbe59f4375e78da0b5a,9842
results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/stress/comparator-10004/communities.csv,bfd0fa28051dec4132a3f2d44231c6bc6a13007cd28ce9180a1a7b2df8abd87f,10936
results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/stress/edge_removal-10004/communities.csv,4524b0d4082ffeea054064b76f116a6b882d088ea7b09b339d4c1d4ac00facaa,10936
results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/stress/vocabulary_subsample-10004/communities.csv,89609ee82ad1b0066a6cb8502f59f896c42c44551e2abace5d1de0f776572075,9842
results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/stress/comparator-10005/communities.csv,115b649ace5bf55bf54f68aadbaec5f4715221ac2b59772ae2d8fafe74c335ca,10936
results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/stress/edge_removal-10005/communities.csv,2b341467c04171601693f456e534763e89a5683ca3d6569af08d95e052ff008a,10936
results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/stress/vocabulary_subsample-10005/communities.csv,e07a9d9dd6bb1f27e3b14f9ae6547987f4ffc5e5717770a07be1fd5924d7caea,9842
results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/stress/comparator-10006/communities.csv,36883f20f9a3bbba5a59169054b2308ea5e9a2012232b3bdc27dc28f613101c5,10936
results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/stress/edge_removal-10006/communities.csv,205b476617674eb7ec1cac8b7d136ec0605f478349738cbca4c3800c03b57ced,10936
results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/stress/vocabulary_subsample-10006/communities.csv,f4ee8ac12015efe9671c26e249e30d271d45080ce7ee62268fd8055885def55d,9842
results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/stress/comparator-10007/communities.csv,7f5885283db940169f9cb8f63d422564da95ae247832e2ed8e52cf0e43802c83,10936
results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/stress/edge_removal-10007/communities.csv,c535601274d3ff70b657c8bbb463bd7b08db7f2d030e1a3ffc6ecff2f8893913,10936
results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/stress/vocabulary_subsample-10007/communities.csv,911a182ebfbf037aab4383302d5d714bc1a76d1fc6893f9b434ddf308be09a19,9842
results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/stress/comparator-10008/communities.csv,e068ad7dce6e7fbdb4659eed4032f09dffdb9e8ee3e3c432b83ec76b6e8180cc,10936
results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/stress/edge_removal-10008/communities.csv,2456b592a8f943248a04207144cc4077633df6a2d20e9be582463335fc066ca2,10936
results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/stress/vocabulary_subsample-10008/communities.csv,08bf9b0d50b1da65a518b4e42f21a04b2a03aa960534f068562b8a2d0713a9bd,9842
results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/stress/comparator-10009/communities.csv,1073feec6ae1f70abe460cb4c57eba45e3fca776da3079819a4c488145499280,10936
results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/stress/edge_removal-10009/communities.csv,697b974dcbde1ee75023f852a211d782af27595bb43330124f15e09906b01bfb,10936
results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/stress/vocabulary_subsample-10009/communities.csv,74f736d69782ee8eede36d01680a2baea765c49dcba4e7368e9f7b3b8bf7a836,9842
results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/sensitivity/resolution-increase/communities.csv,8437950498098ba78e28f0652c82eb05b2ce28d4bd6aa718ec4d76d1cc7c8d96,10936
results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/sensitivity/resolution-decrease/communities.csv,97c383d026c5daec443c305d52fca3e161ba6cdf5603d350b11c574201e16d30,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/seed-42/communities.csv,8c470ffe7726b12ddf592c42e997ee3802962e1d5af6e8884ca307a499f81466,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/seed-43/communities.csv,92555f9ffabf62a943048aa75bc4d6027874b6dc09cad9721b3bd2c9167753f6,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/seed-44/communities.csv,74312e73d7ce880956322fe0dd05e29f5615cd2c63af1eeac43ba9be32714515,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/comparator-10000/communities.csv,bf1ea092bbb60d032c5d4a1f2111a6b5ca0af48049bb54688f60b98dfaefdaf6,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/edge_removal-10000/communities.csv,6a868a6580751c252aceb9f23d6ce115dc418b90a33a4db5b7c47b87bdbff150,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/vocabulary_subsample-10000/communities.csv,42dde819a0f8a86fb9d3dd6509e4424a782073028dd503e081d8be4c8554eea0,9842
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/comparator-10001/communities.csv,0021e75b155e38a53e16dfdd362015d2f1d2a3d3b26461f56f1b4cd3cf6734dc,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/edge_removal-10001/communities.csv,7f6ab7ba3a1ad8601b3d27cc25e447d1cbe4d69e0bf81b632ba46cb49abc5baf,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/vocabulary_subsample-10001/communities.csv,b47d26c88dae0d7580c1e097022ada5c81771791f3f7d45e0bde1ac9148ea620,9842
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/comparator-10002/communities.csv,d7954a287b8b16d3c8f113ff17ffc6ce1a4cfda313356635a740b42f50fc123b,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/edge_removal-10002/communities.csv,81cdd9285ea62972ce3121994990b577d5933a8699a1eef047581237d8bc695a,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/vocabulary_subsample-10002/communities.csv,6ffa4c2db8b17c2dc7a613c8b683beedefb194911c95c4b87891f97b78dd16d0,9842
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/comparator-10003/communities.csv,b0e4b021395c9e9f927206d6b47ec406389073a4e65c5eece3c1e8c93bd73613,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/edge_removal-10003/communities.csv,de3d375c5219db40cf959d8f6d61afeb02d36b5761e5ff037fc10d0d2001bfb4,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/vocabulary_subsample-10003/communities.csv,5e1cbfa5d3d91e9d1f69a31202a9854fa1cb94e2a49d1f9ac2105e4f4535c67d,9842
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/comparator-10004/communities.csv,79e04ca2e4dfbb1f8d00199a986e03ba4307a9d7fd471fc66301bb2002836b09,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/edge_removal-10004/communities.csv,69a94524ad0179c8802895ea6a5e925e18d51cd44c89248728702ef272bfa338,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/vocabulary_subsample-10004/communities.csv,8ff1226a9ddeafa5fcb92f98db77da97740ef8b4ca882b1f808568fe99731dc5,9842
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/comparator-10005/communities.csv,cc15703e5ac4b93819f566edc1921f3a805b06ee5b50b6565e99261e6166f049,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/edge_removal-10005/communities.csv,1ea69fc1f9dc26c12c4afb0f056974b488a100d19e0340f01b88976583cd1990,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/vocabulary_subsample-10005/communities.csv,565abfcec5c1220c8948f26471877950467fb5b11b2168351d6302f51fac6ead,9842
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/comparator-10006/communities.csv,a34460d894145f9a92fd8e95673a8decb09c155b03bd65300a3af9158144d81f,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/edge_removal-10006/communities.csv,79b999be2f4fb797f877be8a98203df825e81c1af602ab45fafe35b191aad52c,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/vocabulary_subsample-10006/communities.csv,e7e71e6844fe4f24963502e7f96f5bfa605fa1d10b774ac8a79c65c7e3190da6,9842
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/comparator-10007/communities.csv,e98fd727a6226a5f634ba5fd4c29c4fd92dbee350407271923465d35b711b6fe,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/edge_removal-10007/communities.csv,2f2c107ba19c4c0556b6d4978df5a2fe907f2aabf21f5cb3179c475d71275885,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/vocabulary_subsample-10007/communities.csv,ae47f3466994d336b6eba4b581eaa488558bcc736c4335df67b65ec60095fec8,9842
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/comparator-10008/communities.csv,15a50bd6baddd14054da631e062405564ff22d47f228d1ac2a573bf1f86ff73b,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/edge_removal-10008/communities.csv,05ac8bf65b9d8bad2e9c0a51fd64eae1e340a5b936e82c3b23e56b88e151ad0b,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/vocabulary_subsample-10008/communities.csv,f77d105ee9fc6540c262b9bca8e8a1871d754118765d0da054359e34c67f19b2,9842
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/comparator-10009/communities.csv,7f5653d01e151cdfc27a6378b584d375865f23b5ba01a54b9868f5642571e34e,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/edge_removal-10009/communities.csv,b62144600ecd34f85f4b386035923ad51f44831bb5ad2c804acd3c876b4c381e,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/stress/vocabulary_subsample-10009/communities.csv,91b1eaa7b75474d093591fefa61b37a79b230766e3762ae68311b07eed583cd5,9842
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/sensitivity/resolution-increase/communities.csv,c6a7b0c5491ef8a746b45cb7e1e9ecc9065834e287767db872d1971550dbd91f,10936
results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/sensitivity/resolution-decrease/communities.csv,f5db2cb8a3183ce81afc25bf7ae8dc1b6bbbde6ebdc94d41b4ef1030837362a7,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/seed-42/communities.csv,d35aad7e246dcb92032f81de545f84624f28f6dcaaf62d29affa99eee2e66633,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/seed-43/communities.csv,fdf8f04f4a0da6c4f32e970f0ef11727d769ec4686f242f5d1b0f245c3c43df4,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/seed-44/communities.csv,336a41b3acd8f49b593e99481ec67a7384b307032c3fd18dfa9877a151cedf27,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/comparator-10000/communities.csv,edb753a3b0fca0a2c4e50586dc66528fc3380c295a83062faa72835b50896004,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/edge_removal-10000/communities.csv,ff0b94652780294454e3e44dc6b8afbc24b041b8dc186fe182198e480ae8ec41,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/vocabulary_subsample-10000/communities.csv,1a0a7eaf3e418a752c79e155057e5badbb55a3ad8091dbd6321946a117007bdc,9842
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/comparator-10001/communities.csv,0c79af24607486483baaba00eae732dad5f4d91dfaedc7ccd117a49f7d207791,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/edge_removal-10001/communities.csv,f609888cb15d5be5407cb09caf1f9ddcee764810e1d4e54cf72e92d9efeb6b31,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/vocabulary_subsample-10001/communities.csv,524578053229cbca3f0589362c142e235d3c0d7ec08fd9f0bb642bf461027545,9842
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/comparator-10002/communities.csv,412b40c8cc349af715801ad1e263aca86528039e750c3d89950f73ee6ca2e4d0,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/edge_removal-10002/communities.csv,098afc121d4cbf138511ad2c2b975f42b1a6b9c027e96be8907696b5d83fefdc,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/vocabulary_subsample-10002/communities.csv,ec1ceea3bbf03c6da3d5845aa581239147e4fde190a1e91735d4bd7a4bd0fcba,9842
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/comparator-10003/communities.csv,84a494aa70cc9827ddb70f29ccc811da880347c6ad69271403ccfc71c0c644d7,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/edge_removal-10003/communities.csv,bf2749a00a9a6e129edbc1a57d6048b5e13a0fc8e3de0e8a23d17be55ec357ea,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/vocabulary_subsample-10003/communities.csv,5701b5a3648b011a7bc2a4884e0197e054351876d47626b8b6bb7d4dd7806954,9842
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/comparator-10004/communities.csv,ba1a929dc25cf905103a1297ac9e1f357684f47742ed46bdba2461e84712e270,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/edge_removal-10004/communities.csv,fea60ae644a76eca2dd20f7a3e2a5075ce21b7d802f4948f3f0d52636020aa3a,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/vocabulary_subsample-10004/communities.csv,c4323e34939a691315b1f1a4348c2f4c62ad4c6daa0e8fd0887391256fcde215,9842
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/comparator-10005/communities.csv,79633359df1fb4c0cb7dd7880939e2e1ad9c105d0261adb6c1317010afab328c,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/edge_removal-10005/communities.csv,b058c075dd309f5b1defa9c1a2cc0c3cbc6cc701186d34b2e8dd4e8530e4851e,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/vocabulary_subsample-10005/communities.csv,2870dc645cfdec58e2527549e7f3a9efbf41f3244818c80fac5519090c0843a8,9842
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/comparator-10006/communities.csv,c0e0d2b561576b84ec708490fa67c57b88e8e91ea8f24e54f1e6e57e8c2a9776,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/edge_removal-10006/communities.csv,c1b32bc4cc4942b25b9d4448ad5a39945156ad5f3c9d757c447134d447381579,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/vocabulary_subsample-10006/communities.csv,474f52049bcfa94a54e731c8b52535ae97618317ab6865b184c008b8d22a3d72,9842
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/comparator-10007/communities.csv,0e0b9f6f93f253b5174d50f6701af32f1394850b5127c96fc0bf44a48181ac17,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/edge_removal-10007/communities.csv,e4c1b4c6bbf13d384e2f1c269444f2032a7cb5a234a245da0c7ef654a845c38c,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/vocabulary_subsample-10007/communities.csv,7c60d188fd1b0ad1ca8a8ce26d94d5d46db4dd282aa624869babdf544d3e7949,9842
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/comparator-10008/communities.csv,c596b3a179e79cbcf5ac3b46835fe98a160713697e24750f9b8aa3a1b0d32684,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/edge_removal-10008/communities.csv,0449f920830175e7d907cd05089460cbc67dde37e8c835e98af135cd7c61b0ef,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/vocabulary_subsample-10008/communities.csv,7e449c596f967905067d7fed5fd5e3cb38c0b57f646896587aae5758074755b6,9842
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/comparator-10009/communities.csv,d8ca8f16ae63c9fa7c802a58cd52463740f8a2a87e634cea18278b28b312fb3c,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/edge_removal-10009/communities.csv,58cdf0526be99178c19ecd680879bfa04dd389287350d92e492535610bc13e9a,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/stress/vocabulary_subsample-10009/communities.csv,dba0a56dbdbf2705a9f8d52a5e56df58d9a6c4828b5fefb6940e9cca49961802,9842
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/sensitivity/resolution-increase/communities.csv,2df4827f60241351b4e7f37ca6043e6caff863808b052d63ad1e6367bb567ccf,10936
results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/sensitivity/resolution-decrease/communities.csv,5c67f61cbf12a4fc3a41ebe7536dd3c6cc24283a6027fcbf49a5712e393ddf7d,10936
results/leiden-v2/study-2026-09-25/screening/candidates/32a2da437ff6cd5958206496c0a7bb1b91fa9e5520146678004e0b7f46048f95/seed-42/communities.csv,ed62f10bc330187c8bcc50b72daf35ca827078867045f90c858986023a10b5ce,10936
results/leiden-v2/study-2026-09-25/screening/candidates/32a2da437ff6cd5958206496c0a7bb1b91fa9e5520146678004e0b7f46048f95/seed-43/communities.csv,188cedb7e13415ee7824371792784e12d57afc914fca1c4ed4708a268dfb0ac0,10936
results/leiden-v2/study-2026-09-25/screening/candidates/32a2da437ff6cd5958206496c0a7bb1b91fa9e5520146678004e0b7f46048f95/seed-44/communities.csv,b74b633cee29d913157f46966294ae4d1deac4b9e0f93adf5acc6ee65a302dd9,10936
results/leiden-v2/study-2026-09-25/screening/candidates/32a2da437ff6cd5958206496c0a7bb1b91fa9e5520146678004e0b7f46048f95/stress/comparator-10000/communities.csv,a57c37c1b2d51a8e2a92132f765b27c3e573c1a3530c74420eaf2978422cb8ad,10936
results/leiden-v2/study-2026-09-25/screening/candidates/32a2da437ff6cd5958206496c0a7bb1b91fa9e5520146678004e0b7f46048f95/stress/edge_removal-10000/communities.csv,347fff729ea4b8c2e6e650c30f700e6ceb5013214a47dcbc1db954bd7587830a,10936
results/leiden-v2/study-2026-09-25/screening/candidates/32a2da437ff6cd5958206496c0a7bb1b91fa9e5520146678004e0b7f46048f95/stress/vocabulary_subsample-10000/communities.csv,b73957609573216775aeeac6d503c100f5fa9cc7bc56c7e7d6aa7405ebb7b0df,9842
results/leiden-v2/study-2026-09-25/screening/candidates/32a2da437ff6cd5958206496c0a7bb1b91fa9e5520146678004e0b7f46048f95/stress/comparator-10001/communities.csv,1161c6799f4bab953f02ff3cb34f269643a2cf019214a5f6a436320937d9e141,10936
results/leiden-v2/study-2026-09-25/screening/candidates/32a2da437ff6cd5958206496c0a7bb1b91fa9e5520146678004e0b7f46048f95/stress/edge_removal-10001/communities.csv,7dc7e3bfb13293571963cf0de688ff23d77cc2691f42db85ebddd37b9116ec40,10936
results/leiden-v2/study-2026-09-25/screening/candidates/32a2da437ff6cd5958206496c0a7bb1b91fa9e5520146678004e0b7f46048f95/stress/vocabulary_subsample-10001/communities.csv,a01edc37bc3815d76366d80881b1bb09e88a1f9b3c027d909910e311a6e0381f,9842
results/leiden-v2/study-2026-09-25/screening/candidates/32a2da437ff6cd5958206496c0a7bb1b91fa9e5520146678004e0b7f46048f95/stress/comparator-10002/communities.csv,fe8d8a6e2fdaf931eb95c5e671848062bf220beee33fd8480c5bb64c57fd4488,10936
results/leiden-v2/study-2026-09-25/screening/candidates/32a2da437ff6cd5958206496c0a7bb1b91fa9e5520146678004e0b7f46048f95/stress/edge_removal-10002/communities.csv,beee62b54899932502ead7f74be107529f50efc6e654e852a85cb13e1e0f6736,10936
results/leiden-v2/study-2026-09-25/screening/candidates/32a2da437ff6cd5958206496c0a7bb1b91fa9e5520146678004e0b7f46048f95/stress/vocabulary_subsample-10002/communities.csv,6465494742e49dc57f3f60cff66e6c44f2efbab7862d2fa8060906fe85f4a599,9842
results/leiden-v2/study-2026-09-25/screening/candidates/32a2da437ff6cd5958206496c0a7bb1b91fa9e5520146678004e0b7f46048f95/stress/comparator-10003/communities.csv,f0d98f3276d6a345c348dbfeb82e9ea397363c58557067ff7a189832a54eb83e,10936
